Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
526,Mastacembelus vaillanti,Mastacembelus vaillanti,264881,264904,12.12,2,NO_ANNOT,,,Exact,0,"Mastacembelus vaillanti Fowler, 1905",Mastacembelus vaillanti,3YCMG,1,Catalogue of Life,
527,Tylosurus leiuroides,Tylosurus leiuroides,265094,265114,6.39,2,NO_ANNOT,,,PartialExact,0,Tylosurus,Tylosurus,844Q,1,Catalogue of Life,
528,LABIDORHAMPHUS,Labidorhamphus,265420,265434,5.66,1,NO_ANNOT,,,Exact,0,"Labidorhamphus Fowler, 1905",Labidorhamphus,urn:lsid:irmng.org:taxname:1243372,181,IRMNG,
529,Hemirhamphus amblyiirus,Hemirhamphus amblyiirus,265453,265476,7.40,2,NO_ANNOT,,,PartialExact,0,"Hemirhamphus Voigt in Cuvier, 1832",Hemirhamphus,urn:lsid:irmng.org:taxname:1031862,181,IRMNG,
530,Zenarchopterus amblyurus,Zenarchopterus amblyurus,265787,265811,13.24,2,NO_ANNOT,,,Exact,0,"Zenarchopterus amblyurus (Bleeker, 1849)",Zenarchopterus amblyurus,5D2C6,1,Catalogue of Life,
531,ZENARCHOPTERUS,Zenarchopterus,265843,265857,6.27,1,NO_ANNOT,,,Exact,0,Zenarchopterus,Zenarchopterus,63WXL,1,Catalogue of Life,
532,Zenarchopterus buffonis,Zenarchopterus buffonis,265914,265937,13.29,2,NO_ANNOT,,,Exact,0,"Zenarchopterus buffonis (Valenciennes, 1847)",Zenarchopterus buffonis,7GDZP,1,Catalogue of Life,
533,FarexocoetllS mento,Farexocoetlls mento,266153,266172,,2,NO_ANNOT,,,NoMatch,,,,,,,,
534,Mugil belanak,Mugil belanak,266782,266795,7.78,2,NO_ANNOT,,,Exact,0,"Mugil belanak Bleeker, 1857",Mugil belanak,44J2Z,1,Catalogue of Life,
535,Ichth.,Ichth,267728,267734,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
536,Mugil,Mugil,268578,268583,3.43,1,NO_ANNOT,,,Exact,0,Mugil,Mugil,5VL8,1,Catalogue of Life,
537,Mugil,Mugil,270472,270477,3.43,1,NO_ANNOT,,,Exact,0,Mugil,Mugil,5VL8,1,Catalogue of Life,
538,Mugil bontah,Mugil bontah,270605,270617,7.50,2,NO_ANNOT,,,Exact,0,Mugil bontah Bleeker 1854,Mugil bontah,141079140,151,Catalog of Fishes,
539,Mugil,Mugil,270894,270899,3.43,1,NO_ANNOT,,,Exact,0,Mugil,Mugil,5VL8,1,Catalogue of Life,
540,Mugil our,Mugil our,270974,270983,1.67,2,NO_ANNOT,,,Exact,0,"Mugil our Forsskål, 1775",Mugil our,44J7M,1,Catalogue of Life,
541,Liza oligolepis,Liza oligolepis,271075,271090,8.75,2,NO_ANNOT,,,Exact,0,"Liza oligolepis (Bleeker, 1859)",Liza oligolepis,3VQGD,1,Catalogue of Life,
542,Lips,Lips,272887,272891,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
543,Scomberomorus guttatus,Scomberomorus guttatus,275281,275303,13.61,2,NO_ANNOT,,,Exact,0,"Scomberomorus guttatus (Bloch & Schneider, 1801)",Scomberomorus guttatus,4VTX8,1,Catalogue of Life,
544,TrioMuras savala,Triomuras savala,275592,275608,4.40,2,NO_ANNOT,,,NoMatch,,,,,,,,
545,Scomberoides toloo,Scomberoides toloo,276307,276325,9.00,2,NO_ANNOT,,,PartialExact,0,Scomberoides,Scomberoides,63SV7,1,Catalogue of Life,
546,Megalaspis cordyla,Megalaspis cordyla,276365,276383,11.51,2,NO_ANNOT,,,Exact,0,"Megalaspis cordyla (Linnaeus, 1758)",Megalaspis cordyla,3YTWT,1,Catalogue of Life,
547,Alepes scitula,Alepes scitula,276414,276428,9.87,2,NO_ANNOT,,,Exact,0,Alepes scitula Fowler 1904,Alepes scitula,141040973,151,Catalog of Fishes,
548,Citula atropos,Citula atropos,276524,276538,5.55,2,NO_ANNOT,,,PartialExact,0,"Citula Cuvier, 1816",Citula,urn:lsid:marinespecies.org:taxname:296363,9,WoRMS,
549,Pampus cinereus,Pampus cinereus,276612,276627,11.95,2,NO_ANNOT,,,Exact,0,"Pampus cinereus (Bloch, 1795)",Pampus cinereus,4C8ZV,1,Catalogue of Life,
550,Stromateus cinereus',Stromateus cinereus,277036,277056,12.62,2,NO_ANNOT,,,Exact,0,"Stromateus cinereus Bloch, 1795",Stromateus cinereus,533M3,1,Catalogue of Life,
551,Citula atropos,Citula atropos,277137,277151,5.55,2,NO_ANNOT,,,PartialExact,0,"Citula Cuvier, 1816",Citula,urn:lsid:marinespecies.org:taxname:296363,9,WoRMS,
552,Citula armata,Citula armata,277250,277263,11.56,2,NO_ANNOT,,,Exact,0,"Citula armata Rüppell, 1830",Citula armata,VMPJ,1,Catalogue of Life,
553,Leiognathus edentulus,Leiognathus edentulus,277330,277351,12.24,2,NO_ANNOT,,,Exact,0,"Leiognathus edentulus (Bloch, 1795)",Leiognathus edentulus,3SYN8,1,Catalogue of Life,
554,Ambassis wolffii,Ambassis wolffii,277385,277401,10.22,2,NO_ANNOT,,,Exact,0,"Ambassis wolffii Bleeker, 1850",Ambassis wolffii,CKT7,1,Catalogue of Life,
555,Ambassis ambassis,Ambassis ambassis,277549,277566,12.12,2,NO_ANNOT,,,Exact,0,"Ambassis ambassis (Lacepède, 1802)",Ambassis ambassis,65ZTC,1,Catalogue of Life,
556,Chanda,Chanda,278116,278122,3.82,1,NO_ANNOT,,,Exact,0,Chanda,Chanda,3M48,1,Catalogue of Life,
557,Gerres,Gerres,278205,278211,3.18,1,NO_ANNOT,,,Exact,0,Gerres,Gerres,4N7X,1,Catalogue of Life,
558,Leiognathus,Leiognathus,278234,278245,5.11,1,NO_ANNOT,,,Exact,0,Leiognathus,Leiognathus,5BWS,1,Catalogue of Life,
559,Ambassis,Ambassis,278267,278275,4.77,1,NO_ANNOT,,,Exact,0,Ambassis,Ambassis,TDK,1,Catalogue of Life,
560,Hamiltonia,Hamiltonia,278356,278366,4.20,1,NO_ANNOT,,,Exact,0,Hamiltonia Harv.,Hamiltonia,7MZZC,1,Catalogue of Life,
561,Deveximentum,Deveximentum,278553,278565,5.41,1,NO_ANNOT,,,Exact,0,"Deveximentum Fowler, 1904",Deveximentum,urn:lsid:irmng.org:taxname:1218676,181,IRMNG,
562,Leiognathus,Leiognathus,278659,278670,5.11,1,NO_ANNOT,,,Exact,0,Leiognathus,Leiognathus,5BWS,1,Catalogue of Life,
563,Ambassis.,Ambassis,278751,278760,4.77,1,NO_ANNOT,,,Exact,0,Ambassis,Ambassis,TDK,1,Catalogue of Life,
564,Gerres.,Gerres,278798,278805,3.18,1,NO_ANNOT,,,Exact,0,Gerres,Gerres,4N7X,1,Catalogue of Life,
565,Pseudambassis,Pseudambassis,279064,279077,5.56,1,NO_ANNOT,,,Exact,0,Pseudambassis,Pseudambassis,6YP4,1,Catalogue of Life,
566,Chanda,Chanda,279129,279135,3.82,1,NO_ANNOT,,,Exact,0,Chanda,Chanda,3M48,1,Catalogue of Life,
567,Hamiltonia.,Hamiltonia,279334,279345,4.20,1,NO_ANNOT,,,Exact,0,Hamiltonia Harv.,Hamiltonia,7MZZC,1,Catalogue of Life,
568,Chanda.,Chanda,279537,279544,3.82,1,NO_ANNOT,,,Exact,0,Chanda,Chanda,3M48,1,Catalogue of Life,
569,Parambassis.,Parambassis,279626,279638,5.23,1,NO_ANNOT,,,Exact,0,Parambassis,Parambassis,6FG4,1,Catalogue of Life,
570,Parambassis macrolepis,Parambassis macrolepis,279727,279749,11.78,2,NO_ANNOT,,,Exact,0,"Parambassis macrolepis (Bleeker, 1856)",Parambassis macrolepis,4D2MT,1,Catalogue of Life,
571,Ichth.,Ichth,279878,279884,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
572,Ambassis gymnooephalus,Ambassis gymnooephalus,279921,279943,7.22,2,NO_ANNOT,,,Fuzzy,1,"Ambassis gymnocephalus (Lacepède, 1802)",Ambassis gymnocephalus,CKRP,1,Catalogue of Life,
573,Sciaena,Sciaena,280530,280537,5.06,1,NO_ANNOT,,,Exact,0,Sciaena,Sciaena,7DZT,1,Catalogue of Life,
574,Trichidion indicus,Trichidion indicus,280930,280948,9.91,2,NO_ANNOT,,,Exact,0,"Trichidion indicus (Shaw, 1804)",Trichidion indicus,588LF,1,Catalogue of Life,
575,Baram.,Baram,281710,281716,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
576,Scicena macroptera,Scicena macroptera,281717,281735,5.79,2,NO_ANNOT,,,Fuzzy,1,"Sciaena macroptera () non Bleeker, 1853",Sciaena macroptera,7YYPS,1,Catalogue of Life,
577,Ichth.,Ichth,281816,281822,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
578,Polynemus,Polynemus,282008,282017,5.32,1,NO_ANNOT,,,Exact,0,Polynemus,Polynemus,63N8N,1,Catalogue of Life,
579,Trichidion,Trichidion,282028,282038,3.11,1,NO_ANNOT,,,Exact,0,"Trichidion Klein, 1776",Trichidion,urn:lsid:marinespecies.org:taxname:345046,9,WoRMS,
580,Polydactylus,Polydactylus,282156,282168,6.45,1,NO_ANNOT,,,Exact,0,Polydactylus,Polydactylus,63NC4,1,Catalogue of Life,
581,Tricliidioii hilleri,Tricliidioii hilleri,282192,282212,5.21,2,SP_NOV,,,NoMatch,,,,,,,,
582,Trichidion hilleri,Trichidion hilleri,282876,282894,10.11,2,NO_ANNOT,,,Exact,0,"Trichidion hilleri Fowler, 1905",Trichidion hilleri,7D2QN,1,Catalogue of Life,
583,Vomer edentulous.,Vomer edentulous,283765,283782,1.49,2,NO_ANNOT,,,PartialExact,0,"Vomer Cuvier, 1816",Vomer,641939,3,ITIS,
584,Pseud,Pseud,284292,284297,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
585,Baram,Baram,286382,286387,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
586,Pseud,Pseud,286952,286957,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
587,Coius quadrifasciatus,Coius quadrifasciatus,287342,287363,12.84,2,NO_ANNOT,,,Exact,0,"Coius quadrifasciatus (Sevastianof, 1809)",Coius quadrifasciatus,WWP2,1,Catalogue of Life,
588,Betta pugnax,Betta pugnax,287438,287450,7.58,2,NO_ANNOT,,,Exact,0,"Betta pugnax (Cantor, 1849)",Betta pugnax,LP2G,1,Catalogue of Life,
589,Baram.,Baram,287480,287486,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
590,Panchax,Panchax,287637,287644,3.87,1,NO_ANNOT,,,Exact,0,"Panchax Valenciennes, 1846",Panchax,urn:lsid:marinespecies.org:taxname:297350,9,WoRMS,
591,1S2S.␤datnia,S�s. datnia,287750,287762,5.13,2,NO_ANNOT,,,NoMatch,,,,,,,,
592,Therapon,Therapon,287835,287843,3.39,1,NO_ANNOT,,,Exact,0,"Therapon J. Parker, 1929",Therapon,7VPJ,1,Catalogue of Life,
593,Pomadasis,Pomadasis,287867,287876,4.94,1,NO_ANNOT,,,Exact,0,"Pomadasis Cuvier, 1817",Pomadasis,urn:lsid:irmng.org:taxname:1255516,181,IRMNG,
594,Datnioides,Datnioides,287898,287908,5.09,1,NO_ANNOT,,,Exact,0,Datnioides,Datnioides,4268,1,Catalogue of Life,
595,Nandus,Nandus,287931,287937,4.25,1,NO_ANNOT,,,Exact,0,Nandus,Nandus,5X9R,1,Catalogue of Life,
596,Datnioides,Datnioides,288046,288056,5.09,1,NO_ANNOT,,,Exact,0,Datnioides,Datnioides,4268,1,Catalogue of Life,
597,Datnioides,Datnioides,288132,288142,5.09,1,NO_ANNOT,,,Exact,0,Datnioides,Datnioides,4268,1,Catalogue of Life,
598,Datnioides quadrifasciatus,Datnioides quadrifasciatus,288203,288229,13.81,2,NO_ANNOT,,,Exact,0,"Datnioides quadrifasciatus (Sevastianof, 1809)",Datnioides quadrifasciatus,6CFRB,1,Catalogue of Life,
599,Coius polota,Coius polota,288239,288251,9.55,2,NO_ANNOT,,,Exact,0,"Coius polota Hamilton, 1822",Coius polota,WWNY,1,Catalogue of Life,
600,Macropodus pugnax,Macropodus pugnax,288413,288430,10.07,2,NO_ANNOT,,,Exact,0,"Macropodus pugnax Cantor, 1849",Macropodus pugnax,3X8M6,1,Catalogue of Life,
601,Osphronemus goramy,Osphronemus goramy,288625,288643,9.68,2,NO_ANNOT,,,Exact,0,"Osphronemus goramy Lacepède, 1801",Osphronemus goramy,6TC8Q,1,Catalogue of Life,
602,Anabas scandens,Anabas scandens,288792,288807,7.77,2,NO_ANNOT,,,Exact,0,"Anabas scandens (Daldorff, 1797)",Anabas scandens,66GPW,1,Catalogue of Life,
603,OpMcephalus baramensis,Opmcephalus baramensis,288852,288874,7.53,2,NO_ANNOT,,,NoMatch,,,,,,,,
604,Lips,Lips,290458,290462,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
605,Ichth.,Ichth,290553,290559,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
606,Baram,Baram,292748,292753,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
607,Ophicephalus pleurophthalmus,Ophicephalus pleurophthalmus,292935,292963,14.05,2,NO_ANNOT,,,Exact,0,"Ophicephalus pleurophthalmus Bleeker, 1851",Ophicephalus pleurophthalmus,10959386,11,GBIF Backbone Taxonomy,
608,Ophicephalus lucius,Ophicephalus lucius,293023,293042,12.80,2,NO_ANNOT,,,Exact,0,"Ophicephalus lucius Cuvier, 1831",Ophicephalus lucius,74P5W,1,Catalogue of Life,
609,Baram.,Baram,293069,293075,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
610,Toxotes microlepis,Toxotes microlepis,293110,293128,9.51,2,NO_ANNOT,,,Exact,0,"Toxotes microlepis Günther, 1860",Toxotes microlepis,57MPH,1,Catalogue of Life,
611,Ephippus argUS,Ephippus argus,293249,293263,6.88,2,NO_ANNOT,,,Exact,0,"Ephippus argus (Linnaeus, 1766)",Ephippus argus,6FPMR,1,Catalogue of Life,
612,Triacanthus oxycephalus,Triacanthus oxycephalus,293469,293492,12.66,2,NO_ANNOT,,,Exact,0,"Triacanthus oxycephalus Bleeker, 1851",Triacanthus oxycephalus,7CP9D,1,Catalogue of Life,
613,Tetraodon palembangensis,Tetraodon palembangensis,294130,294154,12.10,2,NO_ANNOT,,,Exact,0,"Tetraodon palembangensis Bleeker, 1851",Tetraodon palembangensis,7BSXB,1,Catalogue of Life,
614,Leptosynanceia greenmani,Leptosynanceia greenmani,294243,294267,12.31,2,SP_NOV,,,Exact,0,Leptosynanceia greenmani Fowler 1905,Leptosynanceia greenmani,141074437,151,Catalog of Fishes,
615,Leptosynanceia greenmani,Leptosynanceia greenmani,295472,295496,12.31,2,NO_ANNOT,,,Exact,0,Leptosynanceia greenmani Fowler 1905,Leptosynanceia greenmani,141074437,151,Catalog of Fishes,
616,Pseud,Pseud,296969,296974,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
617,Baram,Baram,299052,299057,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
618,Baram,Baram,299219,299224,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
619,Leptosynanceia,Leptosynanceia,299445,299459,5.90,1,NO_ANNOT,,,Exact,0,Leptosynanceia,Leptosynanceia,5DFB,1,Catalogue of Life,
620,L. greenmani.,L. greenmani,299708,299721,6.08,2,NO_ANNOT,,,NoMatch,,,,,,,,
621,Ophiooara porocephala,Ophiooara porocephala,299838,299859,4.55,2,NO_ANNOT,,,NoMatch,,,,,,,,
622,Baram.,Baram,300681,300687,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
623,Synanceia,Synanceia,300835,300844,5.06,1,NO_ANNOT,,,Exact,0,Synanceia,Synanceia,7QZG,1,Catalogue of Life,
624,Ichth.,Ichth,300955,300961,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
625,GIGANTOGOBIUS,Gigantogobius,301039,301052,5.60,1,NO_ANNOT,,,Exact,0,"Gigantogobius Fowler, 1905",Gigantogobius,urn:lsid:marinespecies.org:taxname:296681,9,WoRMS,
626,Gigantogohins jordani,Gigantogohins jordani,301068,301089,2.14,2,SP_NOV,,,NoMatch,,,,,,,,
627,Gigantogobius jordani,Gigantogobius jordani,301357,301378,11.65,2,SP_NOV,,,Exact,0,"Gigantogobius jordani Fowler, 1905",Gigantogobius jordani,3G28Y,1,Catalogue of Life,
628,Gigantogohius jordani,Gigantogohius jordani,301864,301885,5.34,2,NO_ANNOT,,,Fuzzy,1,"Gigantogobius jordani Fowler, 1905",Gigantogobius jordani,3G28Y,1,Catalogue of Life,
629,Lips,Lips,302817,302821,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
630,Baram,Baram,305580,305585,2.73,1,NO_ANNOT,,,NoMatch,,,,,,,,
631,Butis butis,Butis butis,305875,305886,10.54,2,NO_ANNOT,,,Exact,0,"Butis butis (Hamilton, 1822)",Butis butis,NZ3X,1,Catalogue of Life,
632,Eleotris butis'',Eleotris butis,306180,306196,10.48,2,NO_ANNOT,,,Exact,0,"Eleotris butis (Hamilton, 1822)",Eleotris butis,397YH,1,Catalogue of Life,
633,Periophthalmodon schlosseri,Periophthalmodon schlosseri,306353,306380,12.78,2,NO_ANNOT,,,Exact,0,"Periophthalmodon schlosseri (Pallas, 1770)",Periophthalmodon schlosseri,6V5TQ,1,Catalogue of Life,
634,Periophtlialmus argentilineatus,Periophtlialmus argentilineatus,307207,307238,8.54,2,NO_ANNOT,,,NoMatch,,,,,,,,
635,Boleophthalmus,Boleophthalmus,307421,307435,6.16,1,NO_ANNOT,,,Exact,0,Boleophthalmus,Boleophthalmus,3B82,1,Catalogue of Life,
636,Scartelaos,Scartelaos,307475,307485,4.15,1,NO_ANNOT,,,Exact,0,Scartelaos,Scartelaos,7D72,1,Catalogue of Life,
637,Boleophthalmus chinensis,Boleophthalmus chinensis,307565,307589,13.67,2,NO_ANNOT,,,Exact,0,"Boleophthalmus chinensis Valenciennes, 1837",Boleophthalmus chinensis,MBTT,1,Catalogue of Life,
638,Scartelaos aucupatorius,Scartelaos aucupatorius,307699,307722,11.47,2,NO_ANNOT,,,PartialExact,0,Scartelaos,Scartelaos,7D72,1,Catalogue of Life,
639,S.␤viridis,S. viridis,307773,307783,6.04,2,NO_ANNOT,,,NoMatch,,,,,,,,
640,Periophthahnus argentilineatus,Periophthahnus argentilineatus,308641,308671,9.01,2,NO_ANNOT,,,NoMatch,,,,,,,,
641,Lips,Lips,308801,308805,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
642,Glossogobius giurus,Glossogobius giurus,311197,311216,11.83,2,NO_ANNOT,,,Exact,0,"Glossogobius giurus (Hamilton, 1822)",Glossogobius giurus,6KK2X,1,Catalogue of Life,
643,Gobius,Gobius,311739,311745,4.27,1,NO_ANNOT,,,Exact,0,Gobius,Gobius,4PQL,1,Catalogue of Life,
644,86Chaenogobius megacephalus,Chaenogobius megacephalus,311839,311866,12.96,2,SP_NOV,,,Exact,0,"Chaenogobius megacephalus Fowler, 1905",Chaenogobius megacephalus,T9KB,1,Catalogue of Life,
645,Chwnogobius megacephalus,Chwnogobius megacephalus,312628,312652,6.41,2,NO_ANNOT,,,NoMatch,,,,,,,,
646,Lips,Lips,313119,313123,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
647,Gohius melanocephalus,Gohius melanocephalus,315243,315264,5.50,2,NO_ANNOT,,,Fuzzy,1,"Gobius melanocephalus Bleeker, 1849",Gobius melanocephalus,3GPYH,1,Catalogue of Life,
648,G. personatus,G. personatus,315273,315286,7.50,2,NO_ANNOT,,,NoMatch,,,,,,,,
649,G. grammepomus,G. grammepomus,315299,315313,6.70,2,NO_ANNOT,,,NoMatch,,,,,,,,
650,Brachirus panoides,Brachirus panoides,315500,315518,11.59,2,NO_ANNOT,,,Exact,0,"Brachirus panoides (Bleeker, 1851)",Brachirus panoides,68QFN,1,Catalogue of Life,
651,Paraplagusia marmorata,Paraplagusia marmorata,315545,315567,12.49,2,NO_ANNOT,,,PartialExact,0,Paraplagusia,Paraplagusia,63M2B,1,Catalogue of Life,
652,CynoglosauB borneensis,Cynoglosaub borneensis,316113,316135,5.19,2,NO_ANNOT,,,NoMatch,,,,,,,,
653,Cynoglossus kapuasensis,Cynoglossus kapuasensis,319397,319420,12.53,2,NO_ANNOT,,,Exact,0,"Cynoglossus kapuasensis Fowler, 1905",Cynoglossus kapuasensis,6C5ZL,1,Catalogue of Life,
654,Cynoglossus kapuasensis,Cynoglossus kapuasensis,319433,319456,12.53,2,SP_NOV,,,Exact,0,"Cynoglossus kapuasensis Fowler, 1905",Cynoglossus kapuasensis,6C5ZL,1,Catalogue of Life,
655,Cynoglossus,Cynoglossus,323077,323088,4.60,1,NO_ANNOT,,,Exact,0,Cynoglossus,Cynoglossus,3YKK,1,Catalogue of Life,
656,Cynoglossus potous,Cynoglossus potous,323289,323307,8.52,2,NO_ANNOT,,,Exact,0,"Cynoglossus potous (Cuvier, 1829)",Cynoglossus potous,6BTYV,1,Catalogue of Life,
657,Cynoglossus borneensis,Cynoglossus borneensis,323410,323432,12.22,2,NO_ANNOT,,,Exact,0,"Cynoglossus borneensis (Bleeker, 1858)",Cynoglossus borneensis,6C5XY,1,Catalogue of Life,
658,Sambas,Sambas,324755,324761,2.87,1,NO_ANNOT,,,NoMatch,,,,,,,,
659,'Plagusia microlepis,Plagusia microlepis,325313,325333,10.43,2,NO_ANNOT,,,Exact,0,"Plagusia microlepis Bleeker, 1851",Plagusia microlepis,4JHWL,1,Catalogue of Life,
660,Borneo austroorientalis,Borneo austroorientalis,325400,325423,2.89,2,NO_ANNOT,,,NoMatch,,,,,,,,
661,Pleuronectes potous,Pleuronectes potous,325448,325467,7.83,2,NO_ANNOT,,,Exact,0,"Pleuronectes potous Cuvier, 1829",Pleuronectes potous,4KBX7,1,Catalogue of Life,
662,Isola,Isola,326969,326974,4.83,1,NO_ANNOT,,,Exact,0,"Isola Gray, 1873",Isola,urn:lsid:irmng.org:taxname:1394155,181,IRMNG,
663,Prodromus piscium,Prodromus piscium,327164,327181,11.89,2,NO_ANNOT,,,PartialExact,0,Prodromus,Prodromus,6WFF,1,Catalogue of Life,
664,Asia orientalis,Asia orientalis,327182,327197,4.49,2,NO_ANNOT,,,PartialExact,0,"Asia Pergens, 1887",Asia,urn:lsid:irmng.org:taxname:1451180,181,IRMNG,
665,Lepidoglanis.,Lepidoglanis,327463,327476,5.92,1,NO_ANNOT,,,Exact,0,"Lepidoglanis Vaillant, 1889",Lepidoglanis,urn:lsid:irmng.org:taxname:1015765,181,IRMNG,
666,Notes,Notes,327868,327873,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
667,Notes,Notes,329211,329216,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
668,Mycetozoa,Mycetozoa,330018,330027,1.97,1,NO_ANNOT,,,Exact,0,Mycetozoa,Mycetozoa,58,1,Catalogue of Life,
669,Lamproderma,Lamproderma,330161,330172,5.29,1,NO_ANNOT,,,Exact,0,Lamproderma,Lamproderma,639H8,1,Catalogue of Life,
670,Comatricha.,Comatricha,330177,330188,4.88,1,NO_ANNOT,,,Exact,0,Comatricha,Comatricha,3SR6,1,Catalogue of Life,
