Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
801,Mammalia...,Mammalia,253410,253421,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
802,Nematodes.,Nematodes,253795,253805,4.93,1,NO_ANNOT,,,Exact,0,"Nematodes Berthold, 1827",Nematodes,327800,2,Wikispecies,
803,Acanthocephalus.,Acanthocephalus,253806,253822,6.73,1,NO_ANNOT,,,Exact,0,"Acanthocephalus A. von Frantzius, 1848",Acanthocephalus,M3X,1,Catalogue of Life,
804,Trematodes.,Trematodes,253823,253834,5.09,1,NO_ANNOT,,,Exact,0,"Trematodes Faldermann, 1835",Trematodes,7YQ5,1,Catalogue of Life,
805,Cestodes.,Cestodes,253835,253844,4.76,1,NO_ANNOT,,,Exact,0,"Cestodes Brimley, 1938",Cestodes,urn:lsid:irmng.org:taxname:1455893,181,IRMNG,
806,Psittaci,Psittaci,254024,254032,1.80,1,NO_ANNOT,,,Exact,0,Ninox (Psittaci) Meyer 1884,Psittaci,4341781,168,ION,
807,Herodiones,Herodiones,254033,254043,1.95,1,NO_ANNOT,,,Exact,0,Herodiones Bignon 1889,Herodiones,4339629,168,ION,
808,Galli,Galli,254044,254049,1.12,1,NO_ANNOT,,,Exact,0,Galli,Galli,4DQ,1,Catalogue of Life,
809,Passeres,Passeres,254074,254082,3.73,1,NO_ANNOT,,,Exact,0,Passeres Linnaeus 1758,Passeres,89232209,132,ZooBank,
810,Mammalia.,Mammalia,254182,254191,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
811,Nematodes.,Nematodes,254192,254202,4.93,1,NO_ANNOT,,,Exact,0,"Nematodes Berthold, 1827",Nematodes,327800,2,Wikispecies,
812,Acanthocephalus,Acanthocephalus,254203,254218,6.73,1,NO_ANNOT,,,Exact,0,"Acanthocephalus A. von Frantzius, 1848",Acanthocephalus,M3X,1,Catalogue of Life,
813,Trematodes.,Trematodes,254219,254230,5.09,1,NO_ANNOT,,,Exact,0,"Trematodes Faldermann, 1835",Trematodes,7YQ5,1,Catalogue of Life,
814,Cestodes.,Cestodes,254231,254240,4.76,1,NO_ANNOT,,,Exact,0,"Cestodes Brimley, 1938",Cestodes,urn:lsid:irmng.org:taxname:1455893,181,IRMNG,
815,Primates,Primates,254262,254270,3.21,1,NO_ANNOT,,,Exact,0,"Primates Linnaeus, 1758",Primates,3W7,1,Catalogue of Life,
816,Carnivora,Carnivora,254311,254320,6.06,1,NO_ANNOT,,,Exact,0,"Carnivora Bowdich, 1821",Carnivora,VS,1,Catalogue of Life,
817,Ungulata,Ungulata,254321,254329,2.95,1,NO_ANNOT,,,Exact,0,Ungulata (awaiting allocation),Ungulata,urn:lsid:irmng.org:taxname:116575,181,IRMNG,
818,Marsupialia,Marsupialia,254351,254362,3.23,1,NO_ANNOT,,,Exact,0,"Marsupialia Illiger, 1811",Marsupialia,LQ,1,Catalogue of Life,
819,Edentata,Edentata,254363,254371,4.57,1,NO_ANNOT,,,Exact,0,"Edentata Vicq-d'Azyr, 1792",Edentata,6222C,1,Catalogue of Life,
820,Carnivora,Carnivora,254456,254465,6.06,1,NO_ANNOT,,,Exact,0,"Carnivora Bowdich, 1821",Carnivora,VS,1,Catalogue of Life,
821,Primates,Primates,254510,254518,3.21,1,NO_ANNOT,,,Exact,0,"Primates Linnaeus, 1758",Primates,3W7,1,Catalogue of Life,
822,Ungulata,Ungulata,254519,254527,2.95,1,NO_ANNOT,,,Exact,0,Ungulata (awaiting allocation),Ungulata,urn:lsid:irmng.org:taxname:116575,181,IRMNG,
823,Marsupialia,Marsupialia,254532,254543,3.23,1,NO_ANNOT,,,Exact,0,"Marsupialia Illiger, 1811",Marsupialia,LQ,1,Catalogue of Life,
824,Nematodes.,Nematodes,254638,254648,4.93,1,NO_ANNOT,,,Exact,0,"Nematodes Berthold, 1827",Nematodes,327800,2,Wikispecies,
825,Acanthocephalus,Acanthocephalus,254649,254664,6.73,1,NO_ANNOT,,,Exact,0,"Acanthocephalus A. von Frantzius, 1848",Acanthocephalus,M3X,1,Catalogue of Life,
826,Trematodes.,Trematodes,254665,254676,5.09,1,NO_ANNOT,,,Exact,0,"Trematodes Faldermann, 1835",Trematodes,7YQ5,1,Catalogue of Life,
827,Cestodes.,Cestodes,254677,254686,4.76,1,NO_ANNOT,,,Exact,0,"Cestodes Brimley, 1938",Cestodes,urn:lsid:irmng.org:taxname:1455893,181,IRMNG,
828,Nematodes.,Nematodes,254898,254908,4.93,1,NO_ANNOT,,,Exact,0,"Nematodes Berthold, 1827",Nematodes,327800,2,Wikispecies,
829,Mammalia,Mammalia,254971,254979,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
830,Acanthocephali,Acanthocephali,255200,255214,3.21,1,NO_ANNOT,,,Exact,0,Acanthocephali,Acanthocephali,4062350,168,ION,
831,Spiroptera,Spiroptera,255417,255427,5.31,1,NO_ANNOT,,,Exact,0,"Spiroptera Rudolphi, 1819",Spiroptera,urn:lsid:irmng.org:taxname:1449282,181,IRMNG,
832,Psittaci,Psittaci,255981,255989,1.80,1,NO_ANNOT,,,Exact,0,Ninox (Psittaci) Meyer 1884,Psittaci,4341781,168,ION,
833,Herodiones,Herodiones,255994,256004,1.95,1,NO_ANNOT,,,Exact,0,Herodiones Bignon 1889,Herodiones,4339629,168,ION,
834,Galli,Galli,256005,256010,1.12,1,NO_ANNOT,,,Exact,0,Galli,Galli,4DQ,1,Catalogue of Life,
835,Anseres,Anseres,256011,256018,3.48,1,NO_ANNOT,,,Exact,0,Anseres Linnaeus 1758,Anseres,89231985,132,ZooBank,
836,Accipitres,Accipitres,256019,256029,2.45,1,NO_ANNOT,,,Exact,0,Accipitres Linnaeus 1758,Accipitres,89231777,132,ZooBank,
837,Mammalia.,Mammalia,256251,256260,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
838,Primates,Primates,256309,256317,3.21,1,NO_ANNOT,,,Exact,0,"Primates Linnaeus, 1758",Primates,3W7,1,Catalogue of Life,
839,Carnivora,Carnivora,256378,256387,6.06,1,NO_ANNOT,,,Exact,0,"Carnivora Bowdich, 1821",Carnivora,VS,1,Catalogue of Life,
840,Ungulata,Ungulata,256402,256410,2.95,1,NO_ANNOT,,,Exact,0,Ungulata (awaiting allocation),Ungulata,urn:lsid:irmng.org:taxname:116575,181,IRMNG,
841,Rodentia,Rodentia,256411,256419,3.50,1,NO_ANNOT,,,Exact,0,"Rodentia Bowdich, 1821",Rodentia,3Z5,1,Catalogue of Life,
842,Marsupialia,Marsupialia,256446,256457,3.23,1,NO_ANNOT,,,Exact,0,"Marsupialia Illiger, 1811",Marsupialia,LQ,1,Catalogue of Life,
843,Edentata,Edentata,256471,256479,4.57,1,NO_ANNOT,,,Exact,0,"Edentata Vicq-d'Azyr, 1792",Edentata,6222C,1,Catalogue of Life,
844,Mammalia,Mammalia,257049,257057,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
845,Spiroptera incerta,Spiroptera incerta,257400,257418,11.21,2,NO_ANNOT,,,Exact,0,Spiroptera incerta,Spiroptera incerta,3574778,168,ION,
846,Transvaal,Transvaal,257652,257661,2.37,1,NO_ANNOT,,,Exact,0,Transvaal Hampson 1907,Transvaal,3675301,168,ION,
847,Spiroptera,Spiroptera,258097,258107,5.31,1,NO_ANNOT,,,Exact,0,"Spiroptera Rudolphi, 1819",Spiroptera,urn:lsid:irmng.org:taxname:1449282,181,IRMNG,
848,Spiroptera,Spiroptera,258129,258139,5.31,1,NO_ANNOT,,,Exact,0,"Spiroptera Rudolphi, 1819",Spiroptera,urn:lsid:irmng.org:taxname:1449282,181,IRMNG,
849,Psittaci.,Psittaci,258146,258155,1.80,1,NO_ANNOT,,,Exact,0,Ninox (Psittaci) Meyer 1884,Psittaci,4341781,168,ION,
850,Psittaci,Psittaci,258248,258256,1.80,1,NO_ANNOT,,,Exact,0,Ninox (Psittaci) Meyer 1884,Psittaci,4341781,168,ION,
851,Psittaci,Psittaci,259231,259239,1.80,1,NO_ANNOT,,,Exact,0,Ninox (Psittaci) Meyer 1884,Psittaci,4341781,168,ION,
852,Spiroptera,Spiroptera,259784,259794,5.31,1,NO_ANNOT,,,Exact,0,"Spiroptera Rudolphi, 1819",Spiroptera,urn:lsid:irmng.org:taxname:1449282,181,IRMNG,
853,Spiroptera incerta.,Spiroptera incerta,260624,260643,11.21,2,NO_ANNOT,,,Exact,0,Spiroptera incerta,Spiroptera incerta,3574778,168,ION,
854,Spiroptera,Spiroptera,264075,264085,5.31,1,NO_ANNOT,,,Exact,0,"Spiroptera Rudolphi, 1819",Spiroptera,urn:lsid:irmng.org:taxname:1449282,181,IRMNG,
855,Spirojjtera sanguinolenta,Spirojjtera sanguinolenta,270029,270054,5.84,2,NO_ANNOT,,,NoMatch,,,,,,,,
856,Spiroptera,Spiroptera,271328,271338,5.31,1,NO_ANNOT,,,Exact,0,"Spiroptera Rudolphi, 1819",Spiroptera,urn:lsid:irmng.org:taxname:1449282,181,IRMNG,
857,Oxyuris vermicularis.,Oxyuris vermicularis,273643,273664,12.20,2,NO_ANNOT,,,Exact,0,Oxyuris vermicularis,Oxyuris vermicularis,401213,183,Sherborn Index Animalium,
858,Faspiola hepaticum.,Faspiola hepaticum,274048,274067,6.23,2,NO_ANNOT,,,Fuzzy,1,Fasciola hepaticum,Fasciola hepaticum,99564885,169,uBio NameBank,
859,Spiroptera sanguinolenta,Spiroptera sanguinolenta,276338,276362,12.03,2,NO_ANNOT,,,Exact,0,Spiroptera sanguinolenta,Spiroptera sanguinolenta,344171,183,Sherborn Index Animalium,
860,Filaria fasciata,Filaria fasciata,278474,278490,10.80,2,SP_NOV,,,Exact,0,Filaria fasciata Weidman 1913,Filaria fasciata,3507880,168,ION,
861,Filaria striata,Filaria striata,280148,280163,10.61,2,NO_ANNOT,,,Exact,0,Filaria striata Molin,Filaria striata,3418085,168,ION,
862,Filaria striata,Filaria striata,280735,280750,10.61,2,NO_ANNOT,,,Exact,0,Filaria striata Molin,Filaria striata,3418085,168,ION,
863,Tropidooerca contorta,Tropidooerca contorta,281111,281132,4.90,2,SP_NOV,,,Fuzzy,1,Tropidocerca contorta Weidman 1913,Tropidocerca contorta,3507881,168,ION,
864,Dichocerus hicornis,Dichocerus hicornis,281216,281235,6.31,2,NO_ANNOT,,,NoMatch,,,,,,,,
865,Tropidocerca.,Tropidocerca,283667,283680,5.11,1,NO_ANNOT,,,Exact,0,"Tropidocerca Diesing, 1851",Tropidocerca,urn:lsid:irmng.org:taxname:1409648,181,IRMNG,
866,Tropidocerca contorta,Tropidocerca contorta,293499,293520,11.21,2,SP_NOV,,,Exact,0,Tropidocerca contorta Weidman 1913,Tropidocerca contorta,3507881,168,ION,
867,Tropidocerca.,Tropidocerca,293602,293615,5.11,1,NO_ANNOT,,,Exact,0,"Tropidocerca Diesing, 1851",Tropidocerca,urn:lsid:irmng.org:taxname:1409648,181,IRMNG,
868,Tropidocerca fississpina,Tropidocerca fississpina,294084,294108,7.66,2,NO_ANNOT,,,Fuzzy,1,"Tropidocerca fissispina Diesing, 1861",Tropidocerca fissispina,8913641,11,GBIF Backbone Taxonomy,
869,T. paradoxa,T. paradoxa,294123,294134,5.31,2,NO_ANNOT,,,NoMatch,,,,,,,,
870,T. hispinosa,T. hispinosa,294166,294178,7.14,2,NO_ANNOT,,,NoMatch,,,,,,,,
871,T. glohosa,T. glohosa,294185,294195,6.78,2,NO_ANNOT,,,NoMatch,,,,,,,,
872,T. inermis,T. inermis,294207,294217,6.10,2,NO_ANNOT,,,NoMatch,,,,,,,,
873,Trichocephalus dispar,Trichocephalus dispar,294939,294960,11.23,2,NO_ANNOT,,,Exact,0,Trichocephalus dispar,Trichocephalus dispar,150500,183,Sherborn Index Animalium,
874,Tricocephalus dispar,Tricocephalus dispar,295572,295592,11.01,2,NO_ANNOT,,,Fuzzy,1,Trichocephalus dispar,Trichocephalus dispar,150500,183,Sherborn Index Animalium,
875,Pithecus,Pithecus,295616,295624,6.00,1,NO_ANNOT,,,Exact,0,"Pithecus Geoffroy & Cuvier, 1795",Pithecus,urn:lsid:irmng.org:taxname:1420895,181,IRMNG,
876,Cercopithecus mona,Cercopithecus mona,295633,295651,7.44,2,NO_ANNOT,,,Exact,0,"Cercopithecus mona (Schreber, 1775)",Cercopithecus mona,STFG,1,Catalogue of Life,
877,Innuus erythryacus,Innuus erythryacus,295675,295693,6.53,2,NO_ANNOT,,,PartialExact,0,"Innuus Berthold in Latreille, 1827",Innuus,urn:lsid:irmng.org:taxname:1190942,181,IRMNG,
878,I. ecaudatus,I. ecaudatus,295694,295706,7.39,2,NO_ANNOT,,,NoMatch,,,,,,,,
879,Cyanocephalus sphinx,Cyanocephalus sphinx,295707,295727,7.11,2,NO_ANNOT,,,Fuzzy,1,Cynocephalus sphinx,Cynocephalus sphinx,53112,183,Sherborn Index Animalium,
880,C. porcarius,C. porcarius,295732,295744,6.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
881,Mycetes,Mycetes,295752,295759,2.96,1,NO_ANNOT,,,Exact,0,"Mycetes Illiger, 1811",Mycetes,5W2L,1,Catalogue of Life,
882,Tricocephalus lemuris,Tricocephalus lemuris,295790,295811,13.42,2,NO_ANNOT,,,Fuzzy,1,Trichocephalus lemuris,Trichocephalus lemuris,228900,183,Sherborn Index Animalium,
883,Tricocephalus.,Tricocephalus,296210,296224,6.54,1,NO_ANNOT,,,Exact,0,Tricocephalus A. Juss.,Tricocephalus,145814816,165,Tropicos,
884,Trichocephalus dispar.,Trichocephalus dispar,296880,296902,11.23,2,NO_ANNOT,,,Exact,0,Trichocephalus dispar,Trichocephalus dispar,150500,183,Sherborn Index Animalium,
885,T. dispar.,T. dispar,297005,297015,4.13,2,NO_ANNOT,,,NoMatch,,,,,,,,
886,T. dispar,T. dispar,297109,297118,4.13,2,NO_ANNOT,,,NoMatch,,,,,,,,
887,Ascaris mystax,Ascaris mystax,297207,297221,8.71,2,NO_ANNOT,,,Exact,0,Ascaris mystax,Ascaris mystax,267480,183,Sherborn Index Animalium,
888,Trichocephalus crenatus,Trichocephalus crenatus,297318,297341,14.32,2,NO_ANNOT,,,Exact,0,Trichocephalus crenatus,Trichocephalus crenatus,132876,183,Sherborn Index Animalium,
889,Paragonimus westermanii,Paragonimus westermanii,297512,297535,13.23,2,NO_ANNOT,,,Exact,0,Paragonimus westermanii,Paragonimus westermanii,gn_1702743,170,Arctos,
890,Felis rufus.,Felis rufus,297587,297599,6.98,2,NO_ANNOT,,,Exact,0,"Felis rufus Schreber, 1777",Felis rufus,3DXVY,1,Catalogue of Life,
891,Taenia echinococcus,Taenia echinococcus,298488,298507,5.33,2,NO_ANNOT,,,Exact,0,Taenia echinococcus,Taenia echinococcus,99931438,169,uBio NameBank,
892,Taenia marginata,Taenia marginata,299127,299143,9.86,2,NO_ANNOT,,,Exact,0,Taenia marginata,Taenia marginata,34170,183,Sherborn Index Animalium,
893,Cysticercus tenuicollis.,Cysticercus tenuicollis,300021,300045,12.81,2,NO_ANNOT,,,Exact,0,Cysticercus tenuicollis,Cysticercus tenuicollis,378793,183,Sherborn Index Animalium,
894,Tenia marginata.,Tenia marginata,300804,300820,5.61,2,NO_ANNOT,,,Fuzzy,1,Taenia marginata,Taenia marginata,34170,183,Sherborn Index Animalium,
895,Tcenia marginata.,Tcenia marginata,301670,301687,4.92,2,NO_ANNOT,,,Fuzzy,1,Taenia marginata,Taenia marginata,34170,183,Sherborn Index Animalium,
896,Tropidocerca contorta,Tropidocerca contorta,301988,302009,11.21,2,NO_ANNOT,,,Exact,0,Tropidocerca contorta Weidman 1913,Tropidocerca contorta,3507881,168,ION,
897,Tropidocerca contorta,Tropidocerca contorta,303121,303142,11.21,2,NO_ANNOT,,,Exact,0,Tropidocerca contorta Weidman 1913,Tropidocerca contorta,3507881,168,ION,
898,T. contorta,T. contorta,303189,303200,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
899,T. contorla.,T. contorla,303296,303308,4.22,2,NO_ANNOT,,,NoMatch,,,,,,,,
900,T. conlorta.,T. conlorta,303403,303415,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
901,T. conlorta.,T. conlorta,303522,303534,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
902,T. contorla.,T. contorla,303657,303669,4.22,2,NO_ANNOT,,,NoMatch,,,,,,,,
903,T. conlorta.,T. conlorta,303728,303740,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
904,T. conlorta.,T. conlorta,303819,303831,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
905,LUCIDELLA,Lucidella,304188,304197,6.20,1,NO_ANNOT,,,Exact,0,"Lucidella Swainson, 1840",Lucidella,7P7XG,1,Catalogue of Life,
906,MOLLUSCA.,Mollusca,304221,304230,4.51,1,NO_ANNOT,,,Exact,0,Mollusca,Mollusca,M2L,1,Catalogue of Life,
907,TRIASSIC,Triassic,304250,304258,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
908,TRIASSIC,Triassic,304302,304310,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
909,T. contorta.,T. contorta,304390,304402,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
910,T. contorta.,T. contorta,304497,304509,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
911,T. contorta.,T. contorta,304616,304628,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
912,T. contorta.,T. contorta,304723,304735,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
913,T. contorta.,T. contorta,304752,304764,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
914,T. contorta.,T. contorta,304823,304835,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
915,T. contorta.,T. contorta,304915,304927,5.76,2,NO_ANNOT,,,NoMatch,,,,,,,,
916,Notes,Notes,305600,305605,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
917,Colubridae,Colubridae,305632,305642,6.06,1,NO_ANNOT,,,Exact,0,Colubridae,Colubridae,8G9,1,Catalogue of Life,
918,Notes,Notes,305779,305784,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
919,AMPHIBIA.,Amphibia,307186,307195,3.70,1,NO_ANNOT,,,Exact,0,"Amphibia Stackhouse, 1809",Amphibia,7M,1,Catalogue of Life,
920,Bufo marinus,Bufo marinus,307205,307217,9.37,2,NO_ANNOT,,,Exact,0,"Bufo marinus (Linnaeus, 1758)",Bufo marinus,NP9Y,1,Catalogue of Life,
921,Bufo typhonius,Bufo typhonius,307244,307258,9.48,2,NO_ANNOT,,,Exact,0,"Bufo typhonius (Linnaeus, 1758)",Bufo typhonius,NPGJ,1,Catalogue of Life,
922,Bufo cseruleocellatus,Bufo cseruleocellatus,308204,308225,5.91,2,SP_NOV,,,Fuzzy,1,"Bufo caeruleocellatus Fowler, 1913",Bufo caeruleocellatus,NP2H,1,Catalogue of Life,
923,Lips,Lips,308581,308585,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
924,Bufo cceruleosiictus,Bufo cceruleosiictus,310672,310692,6.16,2,NO_ANNOT,,,PartialExact,0,"Bufo Garsault, 1764",Bufo,62GTW,1,Catalogue of Life,
925,Bufo glaberrimus,Bufo glaberrimus,311062,311078,9.52,2,NO_ANNOT,,,Exact,0,"Bufo glaberrimus Günther, 1869",Bufo glaberrimus,NP6D,1,Catalogue of Life,
926,Bufo hcematiticus,Bufo hcematiticus,311192,311209,4.93,2,NO_ANNOT,,,Fuzzy,1,"Bufo haematiticus Cope, 1862",Bufo haematiticus,NP6X,1,Catalogue of Life,
927,Bufo chanchanensis,Bufo chanchanensis,311728,311746,10.34,2,SP_NOV,,,Exact,0,"Bufo chanchanensis Fowler, 1913",Bufo chanchanensis,NP36,1,Catalogue of Life,
928,Lips,Lips,312113,312117,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
929,Bujo,Bujo,314183,314187,2.48,1,NO_ANNOT,,,Exact,0,Bujo m. mazallanensis,Bujo,2803820,168,ION,
930,Hyla rubra,Hyla rubra,314491,314501,7.33,2,NO_ANNOT,,,Exact,0,"Hyla rubra Laurenti, 1768",Hyla rubra,6MM7Q,1,Catalogue of Life,
931,Hyla chimboe,Hyla chimboe,314699,314711,6.50,2,SP_NOV,,,Exact,0,"Hyla chimboe Fowler, 1913",Hyla chimboe,3NCPZ,1,Catalogue of Life,
932,Lips,Lips,315032,315036,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
933,Canthus rostralis,Canthus rostralis,315453,315470,6.23,2,NO_ANNOT,,,NoMatch,,,,,,,,
934,Hyla rubra,Hyla rubra,316593,316603,7.33,2,NO_ANNOT,,,Exact,0,"Hyla rubra Laurenti, 1768",Hyla rubra,6MM7Q,1,Catalogue of Life,
935,Hyla riobambae,Hyla riobambae,316843,316857,7.74,2,SP_NOV,,,Exact,0,"Hyla riobambae Fowler, 1913",Hyla riobambae,3ND9C,1,Catalogue of Life,
936,Lips,Lips,317151,317155,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
937,Canthus rostralis,Canthus rostralis,317657,317674,6.23,2,NO_ANNOT,,,NoMatch,,,,,,,,
938,Hyla labialis,Hyla labialis,319465,319478,9.29,2,NO_ANNOT,,,Exact,0,"Hyla labialis Peters, 1863",Hyla labialis,3NCY7,1,Catalogue of Life,
939,Hyla nehulosa,Hyla nehulosa,319793,319806,5.35,2,NO_ANNOT,,,Fuzzy,1,"Hyla nebulosa Spix, 1824",Hyla nebulosa,3ND4M,1,Catalogue of Life,
940,H. depressiceps,H. depressiceps,319824,319839,6.38,2,NO_ANNOT,,,NoMatch,,,,,,,,
941,Hyla quitoe,Hyla quitoe,320035,320046,6.22,2,SP_NOV,,,Exact,0,"Hyla quitoe Fowler, 1913",Hyla quitoe,3ND8Q,1,Catalogue of Life,
942,Lips,Lips,320370,320374,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
943,Canthus rostralis,Canthus rostralis,320910,320927,6.23,2,NO_ANNOT,,,NoMatch,,,,,,,,
944,H. venulosa,H. venulosa,323047,323058,6.97,2,NO_ANNOT,,,NoMatch,,,,,,,,
945,Hyla quinquefasciata,Hyla quinquefasciata,323127,323147,11.04,2,SP_NOV,,,Exact,0,"Hyla quinquefasciata Fowler, 1913",Hyla quinquefasciata,3ND8N,1,Catalogue of Life,
946,Lips,Lips,323483,323487,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
947,Canthus rostralis,Canthus rostralis,323871,323888,6.23,2,NO_ANNOT,,,NoMatch,,,,,,,,
948,Hyla auraria,Hyla auraria,325301,325313,8.00,2,NO_ANNOT,,,Exact,0,"Hyla auraria Peters, 1873",Hyla auraria,55402,163,IUCN Red List of Threatened Species,
949,Nototrema marsupiatum,Nototrema marsupiatum,325663,325684,13.57,2,NO_ANNOT,,,Exact,0,"Nototrema marsupiatum (Duméril & Bibron, 1841)",Nototrema marsupiatum,74DCH,1,Catalogue of Life,
950,Hylodes conspicillatus,Hylodes conspicillatus,325960,325982,12.64,2,NO_ANNOT,,,Exact,0,"Hylodes conspicillatus Günther, 1858",Hylodes conspicillatus,3NG6B,1,Catalogue of Life,
951,Acris,Acris,326143,326148,4.20,1,NO_ANNOT,,,Exact,0,"Acris Duméril & Bibron, 1841",Acris,627SP,1,Catalogue of Life,
952,Hylodes,Hylodes,326828,326835,4.51,1,NO_ANNOT,,,Exact,0,"Hylodes Fitzinger, 1826",Hylodes,523W,1,Catalogue of Life,
953,Hylodes pagmae,Hylodes pagmae,327083,327097,9.28,2,SP_NOV,,,Exact,0,"Hylodes pagmae Fowler, 1913",Hylodes pagmae,3NG95,1,Catalogue of Life,
954,Lips,Lips,327511,327515,2.35,1,NO_ANNOT,,,Exact,0,Lips,Lips,639Y8,1,Catalogue of Life,
955,Canthus rostralis,Canthus rostralis,327840,327857,6.23,2,NO_ANNOT,,,NoMatch,,,,,,,,
956,Hylodes achatinus,Hylodes achatinus,329739,329756,11.76,2,NO_ANNOT,,,Exact,0,"Hylodes achatinus Boulenger, 1898",Hylodes achatinus,3NG54,1,Catalogue of Life,
957,Hylodes surdus,Hylodes surdus,329969,329983,10.62,2,NO_ANNOT,,,Exact,0,"Hylodes surdus Boulenger, 1882",Hylodes surdus,6MNNP,1,Catalogue of Life,
958,Hylodes whymperi,Hylodes whymperi,330108,330124,11.71,2,NO_ANNOT,,,Exact,0,"Hylodes whymperi Boulenger, 1882",Hylodes whymperi,3NGB6,1,Catalogue of Life,
959,Hylodes unistrigatus,Hylodes unistrigatus,330236,330256,12.55,2,NO_ANNOT,,,Exact,0,"Hylodes unistrigatus Günther, 1859",Hylodes unistrigatus,6MNNH,1,Catalogue of Life,
960,Hylodes,Hylodes,330350,330357,4.51,1,NO_ANNOT,,,Exact,0,"Hylodes Fitzinger, 1826",Hylodes,523W,1,Catalogue of Life,
961,Hylodes longirostris,Hylodes longirostris,330782,330802,12.07,2,NO_ANNOT,,,Exact,0,"Hylodes longirostris Boulenger, 1898",Hylodes longirostris,3NG89,1,Catalogue of Life,
962,Phryniscus laevis,Phryniscus laevis,330976,330993,12.15,2,NO_ANNOT,,,Exact,0,"Phryniscus laevis Günther, 1858",Phryniscus laevis,4GVX7,1,Catalogue of Life,
963,Grallaria monticoJa,Grallaria monticoja,332266,332285,9.56,2,NO_ANNOT,,,Fuzzy,1,Grallaria monticola,Grallaria monticola,262595,183,Sherborn Index Animalium,
964,Dendrobates trivittatus,Dendrobates trivittatus,332326,332349,11.81,2,NO_ANNOT,,,Exact,0,"Dendrobates trivittatus (Spix, 1824)",Dendrobates trivittatus,6CK6P,1,Catalogue of Life,
965,Phyllodromus pulchellus,Phyllodromus pulchellus,332615,332638,13.10,2,NO_ANNOT,,,Exact,0,"Phyllodromus pulchellus Jiménez de la Espada, 1875",Phyllodromus pulchellus,4H7D8,1,Catalogue of Life,
966,Phyllobates infraguttatus,Phyllobates infraguttatus,332758,332783,11.74,2,NO_ANNOT,,,Exact,0,"Phyllobates infraguttatus Boulenger, 1898",Phyllobates infraguttatus,4H59L,1,Catalogue of Life,
967,Prostherapis whymperi,Prostherapis whymperi,334074,334095,13.42,2,NO_ANNOT,,,Exact,0,Prostherapis whymperi Boulenger 1882,Prostherapis whymperi,4060764,168,ION,
968,Hyloxalus,Hyloxalus,334352,334361,5.92,1,SP_NOV,,,Exact,0,"Hyloxalus Jiménez de la Espada, 1870",Hyloxalus,525K,1,Catalogue of Life,
969,Canthus rostralis,Canthus rostralis,335016,335033,6.23,2,NO_ANNOT,,,NoMatch,,,,,,,,
970,Hyloxalus,Hyloxalus,336365,336374,5.92,1,NO_ANNOT,,,Exact,0,"Hyloxalus Jiménez de la Espada, 1870",Hyloxalus,525K,1,Catalogue of Life,
